Paper: 0005
KeyVar: ppent_at
Mechanism: MAR
Proportion: 30pct
Method: LD
Iteration: 1
---
FocalIV: ad_law2
Coef: -0.011422
SE: 0.003941
pval: 0.003808
Nobs: 9132
Sign: -1
Significant: True
---
                      Estimate  Std. Error  ...      2.5%     97.5%
Coefficient                                 ...                    
ad_law2              -0.011422    0.003941  ... -0.019152 -0.003692
ln_at_adj             0.005347    0.004764  ... -0.003998  0.014693
ppent_at             -0.132034    0.022642  ... -0.176449 -0.087618
div_payer             0.026610    0.005444  ...  0.015931  0.037288
state_inc_growth      0.002146    0.000481  ...  0.001202  0.003089
state_id::1.0:fyear   0.000710    0.001072  ... -0.001393  0.002813
state_id::3.0:fyear   0.007325    0.010244  ... -0.012769  0.027419
state_id::4.0:fyear  -0.001470    0.005793  ... -0.012834  0.009893
state_id::5.0:fyear   0.001678    0.001580  ... -0.001422  0.004777
state_id::6.0:fyear   0.000491    0.002498  ... -0.004410  0.005392
state_id::7.0:fyear   0.000521    0.001702  ... -0.002816  0.003859
state_id::10.0:fyear  0.003170    0.002022  ... -0.000796  0.007137
state_id::11.0:fyear  0.002213    0.002308  ... -0.002313  0.006740
state_id::12.0:fyear  0.032341    0.021920  ... -0.010657  0.075339
state_id::14.0:fyear  0.000686    0.001073  ... -0.001420  0.002791
state_id::15.0:fyear  0.001549    0.001645  ... -0.001679  0.004776
state_id::17.0:fyear  0.004183    0.003286  ... -0.002262  0.010628
state_id::18.0:fyear  0.000034    0.004665  ... -0.009116  0.009184
state_id::19.0:fyear -0.007049    0.004438  ... -0.015755  0.001657
state_id::21.0:fyear  0.006751    0.001405  ...  0.003996  0.009506
state_id::22.0:fyear  0.000667    0.001073  ... -0.001438  0.002773
state_id::23.0:fyear  0.001331    0.001831  ... -0.002262  0.004923
state_id::24.0:fyear  0.002427    0.001766  ... -0.001037  0.005891
state_id::25.0:fyear -0.014881    0.003554  ... -0.021853 -0.007910
state_id::26.0:fyear  0.003216    0.001417  ...  0.000437  0.005994
state_id::28.0:fyear  0.056394    0.010372  ...  0.036050  0.076739
state_id::29.0:fyear -0.015359    0.001899  ... -0.019084 -0.011634
state_id::30.0:fyear  0.003572    0.003029  ... -0.002370  0.009513
state_id::31.0:fyear  0.000714    0.001072  ... -0.001390  0.002817
state_id::33.0:fyear  0.000752    0.001073  ... -0.001352  0.002856
state_id::34.0:fyear  0.000975    0.001977  ... -0.002903  0.004852
state_id::36.0:fyear  0.000631    0.001073  ... -0.001473  0.002735
state_id::38.0:fyear -0.005047    0.007287  ... -0.019341  0.009248
state_id::39.0:fyear  0.000710    0.001074  ... -0.001396  0.002816
state_id::40.0:fyear  0.008836    0.001880  ...  0.005148  0.012525
state_id::41.0:fyear  0.000003    0.001402  ... -0.002747  0.002753
state_id::43.0:fyear  0.001543    0.004343  ... -0.006976  0.010062
state_id::44.0:fyear -0.001893    0.001681  ... -0.005190  0.001405
state_id::45.0:fyear  0.005778    0.002355  ...  0.001158  0.010398
state_id::47.0:fyear  0.000773    0.002171  ... -0.003487  0.005032
state_id::48.0:fyear -0.001355    0.001460  ... -0.004220  0.001510

[41 rows x 6 columns]
