Paper: 0005
KeyVar: ln_at_adj
Mechanism: MCAR
Proportion: 1pct
Method: LD
Iteration: 15
---
FocalIV: ad_law2
Coef: -0.010905
SE: 0.003422
pval: 0.001469
Nobs: 13099
Sign: -1
Significant: True
---
                      Estimate  Std. Error  ...      2.5%     97.5%
Coefficient                                 ...                    
ad_law2              -0.010905    0.003422  ... -0.017618 -0.004192
ln_at_adj             0.004997    0.004069  ... -0.002985  0.012978
ppent_at             -0.137470    0.020383  ... -0.177451 -0.097490
div_payer             0.026416    0.004651  ...  0.017294  0.035538
state_inc_growth      0.001976    0.000389  ...  0.001212  0.002739
state_id::1.0:fyear   0.001784    0.001052  ... -0.000279  0.003847
state_id::3.0:fyear   0.005885    0.007853  ... -0.009518  0.021289
state_id::4.0:fyear   0.001059    0.004906  ... -0.008563  0.010681
state_id::5.0:fyear   0.003206    0.001484  ...  0.000296  0.006117
state_id::6.0:fyear   0.001684    0.002706  ... -0.003625  0.006992
state_id::7.0:fyear   0.001779    0.001545  ... -0.001250  0.004809
state_id::10.0:fyear  0.004098    0.001917  ...  0.000339  0.007857
state_id::11.0:fyear  0.002521    0.001966  ... -0.001336  0.006378
state_id::12.0:fyear  0.023686    0.011284  ...  0.001554  0.045819
state_id::14.0:fyear  0.001777    0.001053  ... -0.000288  0.003841
state_id::15.0:fyear  0.002576    0.001662  ... -0.000683  0.005836
state_id::17.0:fyear  0.007703    0.003050  ...  0.001721  0.013685
state_id::18.0:fyear  0.002077    0.003758  ... -0.005294  0.009449
state_id::19.0:fyear -0.005823    0.004525  ... -0.014698  0.003052
state_id::21.0:fyear  0.006612    0.001758  ...  0.003164  0.010059
state_id::22.0:fyear  0.001766    0.001053  ... -0.000299  0.003832
state_id::23.0:fyear  0.002380    0.001722  ... -0.000997  0.005757
state_id::24.0:fyear  0.003672    0.001752  ...  0.000237  0.007108
state_id::25.0:fyear -0.008989    0.008574  ... -0.025806  0.007829
state_id::26.0:fyear  0.004752    0.001335  ...  0.002133  0.007370
state_id::28.0:fyear  0.057119    0.011524  ...  0.034516  0.079722
state_id::29.0:fyear -0.016994    0.003053  ... -0.022983 -0.011006
state_id::30.0:fyear  0.005781    0.002537  ...  0.000805  0.010757
state_id::31.0:fyear  0.001789    0.001052  ... -0.000274  0.003853
state_id::32.0:fyear -0.066954    0.008208  ... -0.083055 -0.050854
state_id::33.0:fyear  0.001831    0.001052  ... -0.000233  0.003895
state_id::34.0:fyear  0.001149    0.002255  ... -0.003274  0.005572
state_id::36.0:fyear  0.001738    0.001052  ... -0.000325  0.003802
state_id::38.0:fyear -0.003429    0.003979  ... -0.011233  0.004375
state_id::39.0:fyear  0.001790    0.001053  ... -0.000276  0.003855
state_id::40.0:fyear  0.010038    0.001437  ...  0.007219  0.012856
state_id::41.0:fyear  0.001146    0.001753  ... -0.002292  0.004584
state_id::43.0:fyear  0.002063    0.003501  ... -0.004804  0.008930
state_id::44.0:fyear -0.000603    0.001646  ... -0.003833  0.002626
state_id::45.0:fyear  0.008262    0.002084  ...  0.004173  0.012350
state_id::47.0:fyear  0.000858    0.002082  ... -0.003226  0.004943
state_id::48.0:fyear -0.000115    0.001388  ... -0.002837  0.002608

[42 rows x 6 columns]
