Paper: 0025
KeyVar: pre_Profits3_composite_w1
Mechanism: MAR
Proportion: 5pct
Method: Mean
Iteration: 27
---
FocalIV: Treatment_FIN
Coef: 2167.975319
SE: 1085.060455
pval: 0.046180
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                 -1392.209748  6008.745263  ... -13193.718582  10409.299085
Treatment_FIN              2167.975319  1085.060455  ...     36.856427   4299.094211
Treatment_MKT              3411.132994  1217.520423  ...   1019.855381   5802.410607
Gender                    -1657.308724  1120.522913  ...  -3858.077849    543.460400
Age                         -28.708966    67.072010  ...   -160.442112    103.024180
Children_total              251.487249   359.598463  ...   -454.784070    957.758567
Race_SAblackcolored        2702.751034  5191.636674  ...  -7493.911229  12899.413298
Race_Foreigner             1313.903199  5154.299020  ...  -8809.425841  11437.232238
Educ_high                  2560.184250  1061.479263  ...    475.380127   4644.988374
Operating_yearstotal        183.069806    78.699561  ...     28.499505    337.640107
Activity_Hours              -37.571221    22.870237  ...    -82.489634      7.347192
pre_Employees1_composite   1606.946604   298.820508  ...   1020.046559   2193.846649
FormalReg                 -1294.816580  1082.466198  ...  -3420.840208    831.207048
pre_Profits3_composite_w1     0.522249     0.116837  ...      0.292775      0.751723
Ind2_SIC15                 -207.566143  6022.574583  ... -12036.236529  11621.104242
Ind2_SIC17                -6512.602828  3516.847865  ... -13419.887017    394.681360
Ind2_SIC23                -1438.133141  2289.665737  ...  -5935.163592   3058.897311
Ind2_SIC25                 3999.685333  7433.240670  ... -10599.611457  18598.982123
Ind2_SIC34                -3789.804962  2751.848714  ...  -9194.588405   1614.978481
Ind2_SIC41                  130.826132  3914.058713  ...  -7556.602183   7818.254447
Ind2_SIC54                  479.530416  2227.235866  ...  -3894.884307   4853.945139
Ind2_SIC56                -1650.656388  2230.608934  ...  -6031.696004   2730.383227
Ind2_SIC57                 4903.737489  3881.691406  ...  -2720.119641  12527.594619
Ind2_SIC58                -2442.872810  2377.850528  ...  -7113.103080   2227.357460
Ind2_SIC59                  610.446067  2694.783620  ...  -4682.258367   5903.150502
Ind2_SIC72                -1988.411592  1943.057362  ...  -5804.683978   1827.860795
Ind2_SIC73                -5357.002979  2416.974487  ... -10104.074874   -609.931084
Ind2_SIC75                 2831.982014  4052.267461  ...  -5126.895945  10790.859973
Ind2_SIC76                -2568.730886  2198.365459  ...  -6886.442530   1748.980757
Ind2_SIC83                -5934.269864  2975.922135  ... -11779.145929    -89.393799

[30 rows x 6 columns]
