Paper: 0025
KeyVar: pre_Profits3_composite_w1
Mechanism: MAR
Proportion: 10pct
Method: DL
Iteration: 26
---
FocalIV: Treatment_FIN
Coef: 2236.563435
SE: 1087.342321
pval: 0.040141
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                  -118.683567  5809.631704  ... -11529.122332  11291.755198
Treatment_FIN              2236.563435  1087.342321  ...    100.962833   4372.164037
Treatment_MKT              3264.704825  1214.348407  ...    879.657227   5649.752422
Gender                    -1683.997288  1145.230222  ...  -3933.292938    565.298361
Age                         -36.370917    66.129171  ...   -166.252275     93.510441
Children_total              208.152923   362.370663  ...   -503.563150    919.868996
Race_SAblackcolored        1194.927032  4998.827984  ...  -8623.048274  11012.902338
Race_Foreigner             -604.809517  4948.366330  ... -10323.675337   9114.056304
Educ_high                  3063.532818  1056.744528  ...    988.027976   5139.037660
Operating_yearstotal        180.410232    79.960589  ...     23.363202    337.457262
Activity_Hours              -36.222799    22.679577  ...    -80.766746      8.321147
pre_Employees1_composite   1615.818350   270.765235  ...   1084.020417   2147.616282
FormalReg                 -1269.488115  1096.717017  ...  -3423.501140    884.524911
pre_Profits3_composite_w1     0.477862     0.109303  ...      0.263185      0.692539
Ind2_SIC15                 1732.332402  6052.933882  ... -10155.965330  13620.630134
Ind2_SIC17                -5935.429925  3513.312781  ... -12835.771012    964.911161
Ind2_SIC23                 -755.845220  2269.440990  ...  -5213.153148   3701.462707
Ind2_SIC25                 4923.324930  7485.455007  ...  -9778.523714  19625.173573
Ind2_SIC34                -5956.518198  2847.966144  ... -11550.081603   -362.954794
Ind2_SIC41                  410.889848  3807.990123  ...  -7068.213876   7889.993572
Ind2_SIC54                 1026.797121  2208.857820  ...  -3311.522101   5365.116344
Ind2_SIC56                -1112.644356  2227.038004  ...  -5486.670467   3261.381754
Ind2_SIC57                 5604.125700  4000.309258  ...  -2252.703468  13460.954867
Ind2_SIC58                -1976.424667  2367.288396  ...  -6625.910324   2673.060989
Ind2_SIC59                 1275.822744  2725.951276  ...  -4078.096695   6629.742182
Ind2_SIC72                -1439.937421  1933.208116  ...  -5236.865341   2356.990499
Ind2_SIC73                -4763.707352  2362.657642  ...  -9404.097950   -123.316753
Ind2_SIC75                 4082.860279  4066.225058  ...  -3903.431174  12069.151733
Ind2_SIC76                -2015.070789  2174.125860  ...  -6285.174515   2255.032938
Ind2_SIC83                -5396.930363  2882.317652  ... -11057.962033    264.101307

[30 rows x 6 columns]
