Paper: 0005
KeyVar: ppent_at
Mechanism: MCAR
Proportion: 20pct
Method: LD
Iteration: 16
---
FocalIV: ad_law2
Coef: -0.013157
SE: 0.003495
pval: 0.000173
Nobs: 10514
Sign: -1
Significant: True
---
                      Estimate  Std. Error  ...      2.5%     97.5%
Coefficient                                 ...                    
ad_law2              -0.013157    0.003495  ... -0.020012 -0.006302
ln_at_adj             0.006560    0.004435  ... -0.002140  0.015260
ppent_at             -0.145765    0.021330  ... -0.187604 -0.103926
div_payer             0.025659    0.004760  ...  0.016322  0.034997
state_inc_growth      0.002008    0.000400  ...  0.001223  0.002793
state_id::1.0:fyear   0.001370    0.001210  ... -0.001003  0.003744
state_id::3.0:fyear   0.004802    0.007247  ... -0.009414  0.019018
state_id::4.0:fyear   0.000533    0.003565  ... -0.006460  0.007526
state_id::5.0:fyear   0.003273    0.001583  ...  0.000168  0.006378
state_id::6.0:fyear   0.002369    0.002806  ... -0.003134  0.007872
state_id::7.0:fyear   0.001222    0.001656  ... -0.002026  0.004471
state_id::10.0:fyear  0.003823    0.002269  ... -0.000629  0.008274
state_id::11.0:fyear  0.002626    0.001869  ... -0.001039  0.006292
state_id::12.0:fyear  0.026122    0.011559  ...  0.003448  0.048796
state_id::14.0:fyear  0.001384    0.001211  ... -0.000991  0.003759
state_id::15.0:fyear  0.002121    0.001753  ... -0.001317  0.005559
state_id::17.0:fyear  0.007273    0.003648  ...  0.000117  0.014428
state_id::18.0:fyear  0.000875    0.004648  ... -0.008243  0.009993
state_id::19.0:fyear -0.004576    0.003997  ... -0.012416  0.003265
state_id::21.0:fyear  0.005549    0.002004  ...  0.001617  0.009480
state_id::22.0:fyear  0.001375    0.001211  ... -0.001000  0.003751
state_id::23.0:fyear  0.002105    0.001780  ... -0.001388  0.005597
state_id::24.0:fyear  0.002888    0.001926  ... -0.000891  0.006666
state_id::25.0:fyear -0.013801    0.003674  ... -0.021007 -0.006594
state_id::26.0:fyear  0.004576    0.001522  ...  0.001592  0.007561
state_id::28.0:fyear  0.057119    0.011520  ...  0.034522  0.079716
state_id::29.0:fyear -0.026186    0.010364  ... -0.046515 -0.005857
state_id::30.0:fyear  0.003502    0.003294  ... -0.002959  0.009963
state_id::31.0:fyear  0.001385    0.001210  ... -0.000989  0.003759
state_id::32.0:fyear -0.067092    0.008737  ... -0.084230 -0.049953
state_id::33.0:fyear  0.001430    0.001210  ... -0.000944  0.003805
state_id::34.0:fyear  0.001216    0.002322  ... -0.003338  0.005770
state_id::36.0:fyear  0.001335    0.001211  ... -0.001040  0.003709
state_id::38.0:fyear -0.004651    0.004010  ... -0.012517  0.003215
state_id::39.0:fyear  0.001389    0.001211  ... -0.000988  0.003765
state_id::40.0:fyear  0.010692    0.001595  ...  0.007562  0.013821
state_id::41.0:fyear  0.000073    0.001972  ... -0.003796  0.003941
state_id::43.0:fyear  0.000975    0.004178  ... -0.007221  0.009172
state_id::44.0:fyear -0.000843    0.001837  ... -0.004446  0.002761
state_id::45.0:fyear  0.007344    0.001867  ...  0.003680  0.011007
state_id::47.0:fyear  0.001612    0.002000  ... -0.002311  0.005534
state_id::48.0:fyear -0.000101    0.001351  ... -0.002751  0.002548

[42 rows x 6 columns]
