Paper: 0005
KeyVar: ppent_at
Mechanism: MCAR
Proportion: 5pct
Method: Iter
Iteration: 21
---
FocalIV: ad_law2
Coef: -0.011478
SE: 0.003399
pval: 0.000751
Nobs: 13633
Sign: -1
Significant: True
---
                      Estimate  Std. Error  ...      2.5%     97.5%
Coefficient                                 ...                    
ad_law2              -0.011478    0.003399  ... -0.018146 -0.004811
ln_at_adj             0.004053    0.004007  ... -0.003805  0.011912
ppent_at             -0.059628    0.010893  ... -0.080994 -0.038262
div_payer             0.030749    0.004709  ...  0.021513  0.039984
state_inc_growth      0.002048    0.000395  ...  0.001273  0.002824
state_id::1.0:fyear   0.002816    0.001463  ... -0.000053  0.005685
state_id::3.0:fyear   0.006669    0.007672  ... -0.008378  0.021717
state_id::4.0:fyear   0.002200    0.005339  ... -0.008273  0.012672
state_id::5.0:fyear   0.004406    0.001805  ...  0.000866  0.007946
state_id::6.0:fyear   0.002636    0.002909  ... -0.003068  0.008341
state_id::7.0:fyear   0.003073    0.001848  ... -0.000552  0.006699
state_id::10.0:fyear  0.005830    0.002185  ...  0.001545  0.010116
state_id::11.0:fyear  0.002849    0.002180  ... -0.001428  0.007125
state_id::12.0:fyear  0.024456    0.011372  ...  0.002152  0.046760
state_id::14.0:fyear  0.002797    0.001463  ... -0.000073  0.005668
state_id::15.0:fyear  0.003563    0.001978  ... -0.000317  0.007442
state_id::17.0:fyear  0.009069    0.003044  ...  0.003099  0.015040
state_id::18.0:fyear  0.002449    0.004063  ... -0.005521  0.010419
state_id::19.0:fyear -0.004503    0.004125  ... -0.012594  0.003589
state_id::21.0:fyear  0.008287    0.001989  ...  0.004386  0.012187
state_id::22.0:fyear  0.002790    0.001464  ... -0.000081  0.005661
state_id::23.0:fyear  0.003576    0.002009  ... -0.000364  0.007516
state_id::24.0:fyear  0.005028    0.002061  ...  0.000986  0.009070
state_id::25.0:fyear -0.006143    0.008611  ... -0.023033  0.010747
state_id::26.0:fyear  0.005909    0.001669  ...  0.002636  0.009181
state_id::28.0:fyear  0.055143    0.011478  ...  0.032629  0.077656
state_id::29.0:fyear -0.017892    0.001887  ... -0.021593 -0.014190
state_id::30.0:fyear  0.006631    0.002758  ...  0.001221  0.012041
state_id::31.0:fyear  0.002823    0.001463  ... -0.000047  0.005693
state_id::32.0:fyear -0.086709    0.006310  ... -0.099086 -0.074332
state_id::33.0:fyear  0.002857    0.001463  ... -0.000013  0.005727
state_id::34.0:fyear  0.002380    0.002461  ... -0.002447  0.007206
state_id::36.0:fyear  0.002769    0.001463  ... -0.000100  0.005639
state_id::38.0:fyear  0.020419    0.004335  ...  0.011916  0.028922
state_id::39.0:fyear  0.002816    0.001464  ... -0.000055  0.005687
state_id::40.0:fyear  0.011319    0.001787  ...  0.007813  0.014824
state_id::41.0:fyear  0.002228    0.002219  ... -0.002123  0.006580
state_id::43.0:fyear  0.002685    0.003543  ... -0.004264  0.009634
state_id::44.0:fyear  0.000596    0.001879  ... -0.003088  0.004281
state_id::45.0:fyear  0.008894    0.002307  ...  0.004369  0.013419
state_id::47.0:fyear  0.001822    0.002342  ... -0.002772  0.006416
state_id::48.0:fyear  0.001344    0.001922  ... -0.002427  0.005114

[42 rows x 6 columns]
