Paper: 0025
KeyVar: pre_Profits3_composite_w1
Mechanism: MCAR
Proportion: 5pct
Method: Reg
Iteration: 8
---
FocalIV: Treatment_FIN
Coef: 2455.180480
SE: 1117.982852
pval: 0.028481
Nobs: 611
Sign: +1
Significant: True
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                 -1319.540598  6223.247267  ... -13542.343260  10903.262065
Treatment_FIN              2455.180480  1117.982852  ...    259.400174   4650.960785
Treatment_MKT              3489.966705  1191.952801  ...   1148.905321   5831.028090
Gender                    -1633.359094  1115.838553  ...  -3824.927877    558.209689
Age                         -32.505869    66.469007  ...   -163.054685     98.042947
Children_total              198.055067   364.198296  ...   -517.250578    913.360712
Race_SAblackcolored        2895.528035  5427.987214  ...  -7765.339793  13556.395863
Race_Foreigner             1522.751131  5397.007056  ...  -9077.269949  12122.772210
Educ_high                  2557.261835  1055.402051  ...    484.393694   4630.129977
Operating_yearstotal        168.469234    80.981567  ...      9.416947    327.521520
Activity_Hours              -35.159804    22.883562  ...    -80.104389      9.784781
pre_Employees1_composite   1707.334036   308.417362  ...   1101.585239   2313.082834
FormalReg                 -1304.467677  1128.556355  ...  -3521.014929    912.079575
pre_Profits3_composite_w1     0.489861     0.116846  ...      0.260369      0.719353
Ind2_SIC15                 -224.233677  6044.393255  ... -12095.757144  11647.289789
Ind2_SIC17                -5647.962000  3341.068461  ... -12210.005694    914.081693
Ind2_SIC23                -1418.870801  2339.495881  ...  -6013.770418   3176.028815
Ind2_SIC25                 3675.017870  7532.816645  ... -11119.851657  18469.887396
Ind2_SIC34                -3760.333173  2763.224719  ...  -9187.459721   1666.793375
Ind2_SIC41                   30.687202  3989.511065  ...  -7804.933715   7866.308120
Ind2_SIC54                  360.958408  2261.745845  ...  -4081.235828   4803.152644
Ind2_SIC56                -1795.665609  2305.071261  ...  -6322.953363   2731.622145
Ind2_SIC57                 4645.381079  4024.702178  ...  -3259.357137  12550.119294
Ind2_SIC58                -2539.975902  2410.383214  ...  -7274.102170   2194.150366
Ind2_SIC59                  516.189528  2765.419151  ...  -4915.247005   5947.626061
Ind2_SIC72                -2105.822243  2001.491445  ...  -6036.862408   1825.217922
Ind2_SIC73                -5593.492649  2486.640971  ... -10477.393381   -709.591918
Ind2_SIC75                 2723.162192  4131.793405  ...  -5391.909130  10838.233515
Ind2_SIC76                -2742.601324  2256.877251  ...  -7175.233372   1690.030723
Ind2_SIC83                -6308.652386  2975.823254  ... -12153.334242   -463.970529

[30 rows x 6 columns]
