Paper: 0025
KeyVar: pre_Profits3_composite_w1
Mechanism: NMAR
Proportion: 30pct
Method: RF
Iteration: 24
---
FocalIV: Treatment_FIN
Coef: 1432.032100
SE: 1137.020444
pval: 0.208370
Nobs: 611
Sign: +1
Significant: False
---
                              Estimate   Std. Error  ...          2.5%         97.5%
Coefficient                                          ...                            
Intercept                  1348.315717  6378.442988  ... -11179.299945  13875.931379
Treatment_FIN              1432.032100  1137.020444  ...   -801.139091   3665.203290
Treatment_MKT              2244.676854  1195.752765  ...   -103.847871   4593.201578
Gender                    -1412.369893  1152.321669  ...  -3675.593538    850.853753
Age                         -55.117858    66.588116  ...   -185.900609     75.664893
Children_total              301.729829   363.264452  ...   -411.741695   1015.201352
Race_SAblackcolored        -437.265042  5588.415705  ... -11413.223319  10538.693236
Race_Foreigner            -1619.094639  5581.024926  ... -12580.537018   9342.347739
Educ_high                  2339.178064   985.479648  ...    403.641399   4274.714729
Operating_yearstotal        175.714061    85.476573  ...      7.833332    343.594790
Activity_Hours              -23.539642    22.299977  ...    -67.338033     20.258748
pre_Employees1_composite   2194.069058   350.942229  ...   1504.799062   2883.339053
FormalReg                  -713.703371  1188.189794  ...  -3047.374002   1619.967260
pre_Profits3_composite_w1     1.290906     0.238235  ...      0.822998      1.758813
Ind2_SIC15                 2966.348834  5693.845448  ...  -8216.679305  14149.376973
Ind2_SIC17                -5274.432193  3002.308920  ... -11171.133367    622.268981
Ind2_SIC23                 -591.644476  2194.104291  ...  -4900.986949   3717.697997
Ind2_SIC25                 5254.095401  7901.996047  ... -10265.862939  20774.053741
Ind2_SIC34                -3217.326212  2360.514126  ...  -7853.506827   1418.854404
Ind2_SIC41                  797.043917  4026.100698  ...  -7110.441069   8704.528903
Ind2_SIC54                 -248.265676  2246.641519  ...  -4660.794177   4164.262825
Ind2_SIC56                -2295.142089  2436.087050  ...  -7079.752118   2489.467940
Ind2_SIC57                 5471.755994  4967.229102  ...  -4284.157355  15227.669343
Ind2_SIC58                -1900.631190  2345.243455  ...  -6506.819360   2705.556980
Ind2_SIC59                 1299.457863  3490.645011  ...  -5556.362466   8155.278193
Ind2_SIC72                -3336.113421  2110.570342  ...  -7481.390586    809.163744
Ind2_SIC73                -6227.639354  2571.504805  ... -11278.217360  -1177.061348
Ind2_SIC75                 3307.544779  5580.758657  ...  -7653.374631  14268.464189
Ind2_SIC76                -3830.664733  2403.722968  ...  -8551.709909    890.380442
Ind2_SIC83                -7552.725303  3095.438576  ... -13632.338283  -1473.112322

[30 rows x 6 columns]
